ShipmentID,DepartureDate,DepartureHour,TimeBlock_3HR,DayOfWeek,LaneID,CustomerID,ServiceID,Weight_KG,DelayMinutes,Volume
SHP-100256,28/03/2026,18,6pm - 9pm,Saturday,LANE-105,CUST-005,SRV-02,19481,2,1
SHP-100257,14/03/2026,15,3pm - 6pm,Saturday,LANE-102,CUST-001,SRV-02,22396,3,1
SHP-100258,01/03/2026,13,12pm - 3pm,Sunday,LANE-101,CUST-005,SRV-02,6278,37,1
SHP-100259,11/03/2026,5,3am - 6am,Wednesday,LANE-101,CUST-003,SRV-01,21054,16,1
SHP-100260,22/03/2026,14,12pm - 3pm,Sunday,LANE-101,CUST-003,SRV-01,16236,35,1
SHP-100261,27/03/2026,21,9pm - 12am,Friday,LANE-104,CUST-002,SRV-01,19121,55,1
SHP-100262,29/03/2026,6,6am - 9am,Sunday,LANE-101,CUST-006,SRV-01,847,4,1
SHP-100263,09/03/2026,11,9am - 12pm,Monday,LANE-104,CUST-005,SRV-03,4759,22,1
SHP-100264,18/03/2026,17,3pm - 6pm,Wednesday,LANE-102,CUST-005,SRV-01,3080,3,1
SHP-100265,28/03/2026,16,3pm - 6pm,Saturday,LANE-102,CUST-006,SRV-01,16821,18,1
SHP-100266,05/03/2026,15,3pm - 6pm,Thursday,LANE-106,CUST-006,SRV-04,16716,19,1
SHP-100267,10/03/2026,15,3pm - 6pm,Tuesday,LANE-103,CUST-005,SRV-01,16669,41,1
SHP-100268,15/03/2026,8,6am - 9am,Sunday,LANE-104,CUST-002,SRV-04,18135,66,1
SHP-100269,27/03/2026,7,6am - 9am,Friday,LANE-101,CUST-001,SRV-01,7513,12,1
SHP-100270,10/03/2026,17,3pm - 6pm,Tuesday,LANE-101,CUST-006,SRV-02,11996,15,1
SHP-100271,16/03/2026,17,3pm - 6pm,Monday,LANE-103,CUST-003,SRV-01,13389,20,1
SHP-100272,04/03/2026,17,3pm - 6pm,Wednesday,LANE-106,CUST-002,SRV-02,21578,21,1
SHP-100273,04/03/2026,18,6pm - 9pm,Wednesday,LANE-101,CUST-003,SRV-03,16000,8,1
SHP-100274,08/03/2026,11,9am - 12pm,Sunday,LANE-104,CUST-004,SRV-02,2711,3,1
SHP-100275,30/03/2026,11,9am - 12pm,Monday,LANE-106,CUST-002,SRV-04,21712,20,1
SHP-100276,06/03/2026,17,3pm - 6pm,Friday,LANE-107,CUST-002,SRV-03,23932,11,1
SHP-100277,23/03/2026,14,12pm - 3pm,Monday,LANE-107,CUST-003,SRV-02,15431,13,1
SHP-100278,11/03/2026,15,3pm - 6pm,Wednesday,LANE-105,CUST-005,SRV-01,1992,6,1
SHP-100279,28/03/2026,17,3pm - 6pm,Saturday,LANE-101,CUST-004,SRV-02,13724,30,1
SHP-100280,25/03/2026,17,3pm - 6pm,Wednesday,LANE-106,CUST-003,SRV-02,6203,25,1
SHP-100281,13/03/2026,8,6am - 9am,Friday,LANE-106,CUST-002,SRV-02,754,1,1
SHP-100282,19/03/2026,8,6am - 9am,Thursday,LANE-104,CUST-005,SRV-01,21517,2,1
SHP-100283,11/03/2026,5,3am - 6am,Wednesday,LANE-101,CUST-004,SRV-01,5145,7,1
SHP-100284,02/03/2026,13,12pm - 3pm,Monday,LANE-103,CUST-005,SRV-03,2122,12,1
SHP-100285,03/03/2026,3,3am - 6am,Tuesday,LANE-101,CUST-003,SRV-01,2002,4,1
SHP-100286,15/03/2026,9,9am - 12pm,Sunday,LANE-103,CUST-005,SRV-01,9089,6,1
SHP-100287,24/03/2026,12,12pm - 3pm,Tuesday,LANE-105,CUST-002,SRV-02,23428,2,1
SHP-100288,13/03/2026,7,6am - 9am,Friday,LANE-104,CUST-002,SRV-03,12007,4,1
SHP-100289,25/03/2026,13,12pm - 3pm,Wednesday,LANE-105,CUST-001,SRV-01,21041,11,1
SHP-100290,10/03/2026,3,3am - 6am,Tuesday,LANE-103,CUST-004,SRV-03,3259,2,1
SHP-100291,05/03/2026,3,3am - 6am,Thursday,LANE-103,CUST-003,SRV-01,22193,34,1
SHP-100292,24/03/2026,17,3pm - 6pm,Tuesday,LANE-107,CUST-005,SRV-01,6322,35,1
SHP-100293,30/03/2026,8,6am - 9am,Monday,LANE-104,CUST-006,SRV-03,11906,11,1
SHP-100294,11/03/2026,6,6am - 9am,Wednesday,LANE-105,CUST-002,SRV-04,18605,1,1
SHP-100295,23/03/2026,11,9am - 12pm,Monday,LANE-104,CUST-001,SRV-01,2954,5,1
SHP-100296,28/03/2026,16,3pm - 6pm,Saturday,LANE-104,CUST-003,SRV-03,17096,15,1
SHP-100297,14/03/2026,7,6am - 9am,Saturday,LANE-107,CUST-002,SRV-02,11965,3,1
SHP-100298,28/03/2026,14,12pm - 3pm,Saturday,LANE-102,CUST-003,SRV-01,18697,19,1
SHP-100299,29/03/2026,5,3am - 6am,Sunday,LANE-103,CUST-002,SRV-02,13456,0,1
SHP-100300,25/03/2026,4,3am - 6am,Wednesday,LANE-102,CUST-003,SRV-03,4516,2,1
SHP-100301,20/03/2026,12,12pm - 3pm,Friday,LANE-105,CUST-002,SRV-02,5764,4,1
SHP-100302,15/03/2026,12,12pm - 3pm,Sunday,LANE-106,CUST-006,SRV-04,14735,40,1
SHP-100303,13/03/2026,14,12pm - 3pm,Friday,LANE-102,CUST-006,SRV-02,20845,16,1
SHP-100304,26/03/2026,16,3pm - 6pm,Thursday,LANE-101,CUST-006,SRV-01,19978,0,1
SHP-100305,03/03/2026,20,6pm - 9pm,Tuesday,LANE-103,CUST-006,SRV-03,19359,7,1
SHP-100306,09/03/2026,11,9am - 12pm,Monday,LANE-107,CUST-005,SRV-02,3316,14,1
SHP-100307,08/03/2026,7,6am - 9am,Sunday,LANE-101,CUST-004,SRV-02,15645,11,1
SHP-100308,15/03/2026,17,3pm - 6pm,Sunday,LANE-103,CUST-002,SRV-03,5173,7,1
SHP-100309,23/03/2026,7,6am - 9am,Monday,LANE-102,CUST-003,SRV-02,19204,3,1
SHP-100310,01/03/2026,9,9am - 12pm,Sunday,LANE-107,CUST-002,SRV-03,20053,5,1
SHP-100311,02/03/2026,5,3am - 6am,Monday,LANE-104,CUST-001,SRV-04,15616,14,1
SHP-100312,09/03/2026,2,12am - 3am,Monday,LANE-104,CUST-006,SRV-01,3450,17,1
SHP-100313,21/03/2026,19,6pm - 9pm,Saturday,LANE-101,CUST-005,SRV-01,15695,8,1
SHP-100314,17/03/2026,17,3pm - 6pm,Tuesday,LANE-104,CUST-006,SRV-01,17466,29,1
SHP-100315,09/03/2026,15,3pm - 6pm,Monday,LANE-102,CUST-006,SRV-01,24178,38,1
SHP-100316,01/03/2026,8,6am - 9am,Sunday,LANE-103,CUST-001,SRV-02,24942,18,1
SHP-100317,08/03/2026,6,6am - 9am,Sunday,LANE-103,CUST-003,SRV-03,14524,2,1
SHP-100318,05/03/2026,6,6am - 9am,Thursday,LANE-104,CUST-002,SRV-01,23010,25,1
SHP-100319,30/03/2026,7,6am - 9am,Monday,LANE-106,CUST-002,SRV-02,22732,7,1
SHP-100320,11/03/2026,12,12pm - 3pm,Wednesday,LANE-102,CUST-001,SRV-03,6449,3,1
SHP-100321,28/03/2026,16,3pm - 6pm,Saturday,LANE-102,CUST-004,SRV-04,15388,18,1
SHP-100322,06/03/2026,15,3pm - 6pm,Friday,LANE-105,CUST-005,SRV-01,20826,6,1
SHP-100323,17/03/2026,7,6am - 9am,Tuesday,LANE-105,CUST-002,SRV-01,4511,3,1
SHP-100324,18/03/2026,19,6pm - 9pm,Wednesday,LANE-101,CUST-002,SRV-02,12795,10,1
SHP-100325,23/03/2026,16,3pm - 6pm,Monday,LANE-101,CUST-003,SRV-03,7930,1,1
SHP-100326,18/03/2026,12,12pm - 3pm,Wednesday,LANE-104,CUST-001,SRV-01,8505,5,1
SHP-100327,05/03/2026,14,12pm - 3pm,Thursday,LANE-101,CUST-003,SRV-02,17735,5,1
SHP-100328,27/03/2026,8,6am - 9am,Friday,LANE-107,CUST-005,SRV-02,3985,6,1
SHP-100329,25/03/2026,7,6am - 9am,Wednesday,LANE-104,CUST-002,SRV-04,2513,7,1
SHP-100330,05/03/2026,8,6am - 9am,Thursday,LANE-106,CUST-001,SRV-02,9939,12,1
SHP-100331,28/03/2026,16,3pm - 6pm,Saturday,LANE-106,CUST-006,SRV-02,2898,0,1
SHP-100332,19/03/2026,1,12am - 3am,Thursday,LANE-104,CUST-001,SRV-01,20744,7,1
SHP-100333,27/03/2026,6,6am - 9am,Friday,LANE-103,CUST-001,SRV-02,24903,8,1
SHP-100334,13/03/2026,4,3am - 6am,Friday,LANE-103,CUST-005,SRV-01,24511,4,1
SHP-100335,22/03/2026,4,3am - 6am,Sunday,LANE-106,CUST-004,SRV-01,19333,16,1
SHP-100336,07/03/2026,17,3pm - 6pm,Saturday,LANE-104,CUST-004,SRV-02,2063,15,1
SHP-100337,26/03/2026,16,3pm - 6pm,Thursday,LANE-101,CUST-004,SRV-03,10305,8,1
SHP-100338,14/03/2026,9,9am - 12pm,Saturday,LANE-104,CUST-003,SRV-01,5987,23,1
SHP-100339,27/03/2026,5,3am - 6am,Friday,LANE-103,CUST-003,SRV-01,8891,1,1
SHP-100340,26/03/2026,10,9am - 12pm,Thursday,LANE-101,CUST-005,SRV-01,13763,5,1
SHP-100341,27/03/2026,9,9am - 12pm,Friday,LANE-102,CUST-001,SRV-03,3373,13,1
SHP-100342,08/03/2026,6,6am - 9am,Sunday,LANE-101,CUST-004,SRV-03,20836,30,1
SHP-100343,31/03/2026,9,9am - 12pm,Tuesday,LANE-106,CUST-002,SRV-03,8628,23,1
SHP-100344,03/03/2026,8,6am - 9am,Tuesday,LANE-101,CUST-004,SRV-04,19576,2,1
SHP-100345,27/03/2026,14,12pm - 3pm,Friday,LANE-102,CUST-005,SRV-01,22447,0,1
SHP-100346,04/03/2026,14,12pm - 3pm,Wednesday,LANE-104,CUST-004,SRV-01,14506,9,1
SHP-100347,10/03/2026,4,3am - 6am,Tuesday,LANE-106,CUST-002,SRV-04,18744,8,1
SHP-100348,04/03/2026,8,6am - 9am,Wednesday,LANE-102,CUST-002,SRV-01,17071,5,1
SHP-100349,18/03/2026,14,12pm - 3pm,Wednesday,LANE-104,CUST-002,SRV-01,8837,2,1
SHP-100350,31/03/2026,11,9am - 12pm,Tuesday,LANE-102,CUST-005,SRV-01,21270,6,1
SHP-100351,23/03/2026,17,3pm - 6pm,Monday,LANE-101,CUST-004,SRV-01,8119,7,1
SHP-100352,12/03/2026,15,3pm - 6pm,Thursday,LANE-102,CUST-005,SRV-01,3304,4,1
SHP-100353,20/03/2026,6,6am - 9am,Friday,LANE-104,CUST-006,SRV-02,10832,0,1
SHP-100354,20/03/2026,5,3am - 6am,Friday,LANE-105,CUST-002,SRV-02,22083,9,1
SHP-100355,15/03/2026,14,12pm - 3pm,Sunday,LANE-102,CUST-004,SRV-03,22791,37,1
SHP-100356,31/03/2026,2,12am - 3am,Tuesday,LANE-101,CUST-003,SRV-02,8394,5,1
SHP-100357,13/03/2026,13,12pm - 3pm,Friday,LANE-101,CUST-005,SRV-03,15843,17,1
SHP-100358,12/03/2026,18,6pm - 9pm,Thursday,LANE-106,CUST-003,SRV-01,6451,27,1
SHP-100359,08/03/2026,13,12pm - 3pm,Sunday,LANE-104,CUST-006,SRV-02,23000,6,1
SHP-100360,22/03/2026,8,6am - 9am,Sunday,LANE-105,CUST-003,SRV-03,18789,5,1
SHP-100361,22/03/2026,14,12pm - 3pm,Sunday,LANE-103,CUST-001,SRV-01,19088,26,1
SHP-100362,27/03/2026,9,9am - 12pm,Friday,LANE-103,CUST-002,SRV-03,3316,1,1
SHP-100363,09/03/2026,12,12pm - 3pm,Monday,LANE-101,CUST-006,SRV-04,23732,8,1
SHP-100364,20/03/2026,18,6pm - 9pm,Friday,LANE-101,CUST-003,SRV-01,19410,12,1
SHP-100365,09/03/2026,8,6am - 9am,Monday,LANE-101,CUST-005,SRV-01,12574,13,1
SHP-100366,17/03/2026,19,6pm - 9pm,Tuesday,LANE-107,CUST-002,SRV-02,16212,1,1
SHP-100367,27/03/2026,18,6pm - 9pm,Friday,LANE-106,CUST-006,SRV-03,5020,1,1
SHP-100368,25/03/2026,6,6am - 9am,Wednesday,LANE-104,CUST-002,SRV-01,4453,4,1
SHP-100369,31/03/2026,5,3am - 6am,Tuesday,LANE-101,CUST-006,SRV-02,19027,18,1
SHP-100370,01/03/2026,6,6am - 9am,Sunday,LANE-102,CUST-005,SRV-04,21595,48,1
SHP-100371,31/03/2026,1,12am - 3am,Tuesday,LANE-102,CUST-004,SRV-01,15109,10,1
SHP-100372,23/03/2026,5,3am - 6am,Monday,LANE-103,CUST-005,SRV-02,7931,13,1
SHP-100373,06/03/2026,15,3pm - 6pm,Friday,LANE-103,CUST-004,SRV-02,7152,48,1
SHP-100374,07/03/2026,5,3am - 6am,Saturday,LANE-107,CUST-002,SRV-03,24475,3,1
SHP-100375,09/03/2026,7,6am - 9am,Monday,LANE-105,CUST-005,SRV-01,2368,1,1
SHP-100376,10/03/2026,17,3pm - 6pm,Tuesday,LANE-101,CUST-003,SRV-03,6281,2,1
SHP-100377,04/03/2026,2,12am - 3am,Wednesday,LANE-102,CUST-005,SRV-02,4026,4,1
SHP-100378,16/03/2026,17,3pm - 6pm,Monday,LANE-101,CUST-003,SRV-03,9171,13,1
SHP-100379,12/03/2026,7,6am - 9am,Thursday,LANE-102,CUST-003,SRV-01,4915,4,1
SHP-100380,09/03/2026,6,6am - 9am,Monday,LANE-107,CUST-002,SRV-01,18098,8,1
SHP-100381,03/03/2026,15,3pm - 6pm,Tuesday,LANE-105,CUST-004,SRV-01,20721,0,1
SHP-100382,26/03/2026,14,12pm - 3pm,Thursday,LANE-101,CUST-004,SRV-02,13841,33,1
SHP-100383,27/03/2026,17,3pm - 6pm,Friday,LANE-102,CUST-003,SRV-03,14519,10,1
SHP-100384,27/03/2026,16,3pm - 6pm,Friday,LANE-103,CUST-004,SRV-02,791,9,1
SHP-100385,09/03/2026,17,3pm - 6pm,Monday,LANE-104,CUST-005,SRV-01,11654,16,1
SHP-100386,29/03/2026,7,6am - 9am,Sunday,LANE-103,CUST-003,SRV-01,4738,35,1
SHP-100387,17/03/2026,6,6am - 9am,Tuesday,LANE-101,CUST-003,SRV-02,15039,11,1
SHP-100388,14/03/2026,16,3pm - 6pm,Saturday,LANE-103,CUST-001,SRV-03,9847,13,1
SHP-100389,05/03/2026,17,3pm - 6pm,Thursday,LANE-101,CUST-005,SRV-02,1510,3,1
SHP-100390,31/03/2026,22,9pm - 12am,Tuesday,LANE-103,CUST-004,SRV-04,9791,20,1
SHP-100391,26/03/2026,8,6am - 9am,Thursday,LANE-101,CUST-004,SRV-03,10099,18,1
SHP-100392,21/03/2026,8,6am - 9am,Saturday,LANE-101,CUST-001,SRV-01,19228,0,1
SHP-100393,01/03/2026,16,3pm - 6pm,Sunday,LANE-102,CUST-005,SRV-03,6476,18,1
SHP-100394,01/03/2026,8,6am - 9am,Sunday,LANE-101,CUST-002,SRV-01,13531,2,1
SHP-100395,03/03/2026,18,6pm - 9pm,Tuesday,LANE-102,CUST-002,SRV-01,21811,2,1
SHP-100396,09/03/2026,17,3pm - 6pm,Monday,LANE-106,CUST-005,SRV-02,22910,4,1
SHP-100397,23/03/2026,9,9am - 12pm,Monday,LANE-102,CUST-004,SRV-03,10141,35,1
SHP-100398,06/03/2026,16,3pm - 6pm,Friday,LANE-103,CUST-006,SRV-02,22503,10,1
SHP-100399,09/03/2026,16,3pm - 6pm,Monday,LANE-103,CUST-002,SRV-03,14813,35,1
SHP-100400,04/03/2026,6,6am - 9am,Wednesday,LANE-101,CUST-006,SRV-02,2976,0,1
SHP-100401,20/03/2026,18,6pm - 9pm,Friday,LANE-103,CUST-006,SRV-01,6210,9,1
SHP-100402,19/03/2026,11,9am - 12pm,Thursday,LANE-106,CUST-002,SRV-02,21619,8,1
SHP-100403,05/03/2026,17,3pm - 6pm,Thursday,LANE-101,CUST-004,SRV-03,22014,7,1
SHP-100404,05/03/2026,7,6am - 9am,Thursday,LANE-107,CUST-005,SRV-01,17214,57,1
SHP-100405,28/03/2026,18,6pm - 9pm,Saturday,LANE-106,CUST-001,SRV-01,15333,7,1
SHP-100406,14/03/2026,8,6am - 9am,Saturday,LANE-106,CUST-005,SRV-02,3869,3,1
SHP-100407,10/03/2026,1,12am - 3am,Tuesday,LANE-101,CUST-001,SRV-01,20853,12,1
SHP-100408,23/03/2026,18,6pm - 9pm,Monday,LANE-103,CUST-006,SRV-04,9382,3,1
SHP-100409,16/03/2026,5,3am - 6am,Monday,LANE-104,CUST-006,SRV-03,14560,1,1
SHP-100410,23/03/2026,7,6am - 9am,Monday,LANE-101,CUST-005,SRV-02,14509,10,1
SHP-100411,31/03/2026,18,6pm - 9pm,Tuesday,LANE-104,CUST-002,SRV-04,13545,15,1
SHP-100412,06/03/2026,19,6pm - 9pm,Friday,LANE-106,CUST-006,SRV-01,24641,7,1
SHP-100413,20/03/2026,13,12pm - 3pm,Friday,LANE-107,CUST-003,SRV-02,1976,4,1
SHP-100414,23/03/2026,14,12pm - 3pm,Monday,LANE-102,CUST-003,SRV-02,20596,1,1
SHP-100415,14/03/2026,9,9am - 12pm,Saturday,LANE-102,CUST-004,SRV-02,17200,19,1
SHP-100416,18/03/2026,7,6am - 9am,Wednesday,LANE-102,CUST-005,SRV-01,3202,26,1
SHP-100417,29/03/2026,8,6am - 9am,Sunday,LANE-101,CUST-005,SRV-02,2314,3,1
SHP-100418,28/03/2026,15,3pm - 6pm,Saturday,LANE-103,CUST-004,SRV-03,19767,6,1
SHP-100419,09/03/2026,16,3pm - 6pm,Monday,LANE-105,CUST-004,SRV-01,4554,4,1
SHP-100420,07/03/2026,16,3pm - 6pm,Saturday,LANE-105,CUST-001,SRV-01,13426,21,1
SHP-100421,18/03/2026,16,3pm - 6pm,Wednesday,LANE-107,CUST-001,SRV-01,8911,30,1
SHP-100422,10/03/2026,5,3am - 6am,Tuesday,LANE-102,CUST-003,SRV-02,14946,1,1
SHP-100423,02/03/2026,10,9am - 12pm,Monday,LANE-104,CUST-002,SRV-01,4766,0,1
SHP-100424,13/03/2026,4,3am - 6am,Friday,LANE-105,CUST-005,SRV-01,21040,1,1
SHP-100425,06/03/2026,12,12pm - 3pm,Friday,LANE-106,CUST-003,SRV-03,10816,4,1
SHP-100426,27/03/2026,9,9am - 12pm,Friday,LANE-106,CUST-003,SRV-03,16387,15,1
SHP-100427,23/03/2026,17,3pm - 6pm,Monday,LANE-103,CUST-002,SRV-01,765,4,1
SHP-100428,09/03/2026,8,6am - 9am,Monday,LANE-107,CUST-003,SRV-01,4638,49,1
SHP-100429,31/03/2026,6,6am - 9am,Tuesday,LANE-103,CUST-003,SRV-04,20925,1,1
SHP-100430,20/03/2026,6,6am - 9am,Friday,LANE-107,CUST-002,SRV-03,7084,13,1
SHP-100431,08/03/2026,16,3pm - 6pm,Sunday,LANE-105,CUST-003,SRV-02,18740,7,1
SHP-100432,30/03/2026,14,12pm - 3pm,Monday,LANE-101,CUST-005,SRV-01,21619,4,1
SHP-100433,10/03/2026,6,6am - 9am,Tuesday,LANE-107,CUST-004,SRV-01,8239,9,1
SHP-100434,16/03/2026,5,3am - 6am,Monday,LANE-101,CUST-002,SRV-02,19033,3,1
SHP-100435,15/03/2026,15,3pm - 6pm,Sunday,LANE-107,CUST-006,SRV-02,18288,11,1
SHP-100436,13/03/2026,5,3am - 6am,Friday,LANE-104,CUST-004,SRV-02,17551,63,1
SHP-100437,18/03/2026,17,3pm - 6pm,Wednesday,LANE-104,CUST-005,SRV-02,17761,4,1
SHP-100438,06/03/2026,16,3pm - 6pm,Friday,LANE-101,CUST-006,SRV-01,5199,5,1
SHP-100439,20/03/2026,5,3am - 6am,Friday,LANE-101,CUST-003,SRV-01,2080,24,1
SHP-100440,24/03/2026,5,3am - 6am,Tuesday,LANE-107,CUST-003,SRV-03,2780,5,1
SHP-100441,09/03/2026,21,9pm - 12am,Monday,LANE-102,CUST-006,SRV-03,5607,29,1
SHP-100442,18/03/2026,8,6am - 9am,Wednesday,LANE-106,CUST-006,SRV-03,5840,14,1
SHP-100443,07/03/2026,8,6am - 9am,Saturday,LANE-105,CUST-003,SRV-02,21561,0,1
SHP-100444,23/03/2026,17,3pm - 6pm,Monday,LANE-104,CUST-004,SRV-04,1780,5,1
SHP-100445,24/03/2026,18,6pm - 9pm,Tuesday,LANE-104,CUST-006,SRV-03,2192,5,1
SHP-100446,29/03/2026,21,9pm - 12am,Sunday,LANE-101,CUST-001,SRV-01,13816,3,1
SHP-100447,05/03/2026,16,3pm - 6pm,Thursday,LANE-103,CUST-004,SRV-01,21605,10,1
SHP-100448,11/03/2026,8,6am - 9am,Wednesday,LANE-104,CUST-001,SRV-03,8428,0,1
SHP-100449,13/03/2026,5,3am - 6am,Friday,LANE-106,CUST-004,SRV-03,24831,10,1
SHP-100450,03/03/2026,16,3pm - 6pm,Tuesday,LANE-105,CUST-005,SRV-03,20521,9,1
SHP-100451,01/03/2026,12,12pm - 3pm,Sunday,LANE-102,CUST-004,SRV-01,17133,14,1
SHP-100452,04/03/2026,8,6am - 9am,Wednesday,LANE-107,CUST-004,SRV-01,11834,9,1
SHP-100453,19/03/2026,18,6pm - 9pm,Thursday,LANE-104,CUST-002,SRV-01,6201,4,1
SHP-100454,18/03/2026,6,6am - 9am,Wednesday,LANE-103,CUST-006,SRV-01,24790,42,1
SHP-100455,06/03/2026,10,9am - 12pm,Friday,LANE-105,CUST-003,SRV-01,24717,1,1
SHP-100456,23/03/2026,1,12am - 3am,Monday,LANE-104,CUST-003,SRV-01,7310,16,1
SHP-100457,10/03/2026,9,9am - 12pm,Tuesday,LANE-105,CUST-006,SRV-03,2194,2,1
SHP-100458,07/03/2026,4,3am - 6am,Saturday,LANE-104,CUST-003,SRV-01,10090,0,1
SHP-100459,12/03/2026,6,6am - 9am,Thursday,LANE-101,CUST-001,SRV-02,9565,17,1
SHP-100460,08/03/2026,6,6am - 9am,Sunday,LANE-103,CUST-005,SRV-03,12456,23,1
SHP-100461,13/03/2026,14,12pm - 3pm,Friday,LANE-102,CUST-001,SRV-01,11621,1,1
SHP-100462,30/03/2026,16,3pm - 6pm,Monday,LANE-104,CUST-002,SRV-02,7293,8,1
SHP-100463,18/03/2026,13,12pm - 3pm,Wednesday,LANE-101,CUST-002,SRV-04,5887,15,1
SHP-100464,14/03/2026,19,6pm - 9pm,Saturday,LANE-101,CUST-006,SRV-02,23533,5,1
SHP-100465,11/03/2026,8,6am - 9am,Wednesday,LANE-106,CUST-004,SRV-01,2613,7,1
SHP-100466,28/03/2026,7,6am - 9am,Saturday,LANE-103,CUST-002,SRV-04,22341,45,1
SHP-100467,10/03/2026,17,3pm - 6pm,Tuesday,LANE-104,CUST-002,SRV-01,13928,15,1
SHP-100468,29/03/2026,7,6am - 9am,Sunday,LANE-103,CUST-005,SRV-01,11953,30,1
SHP-100469,06/03/2026,19,6pm - 9pm,Friday,LANE-102,CUST-002,SRV-03,12958,6,1
SHP-100470,13/03/2026,1,12am - 3am,Friday,LANE-103,CUST-004,SRV-01,11274,7,1
SHP-100471,22/03/2026,19,6pm - 9pm,Sunday,LANE-106,CUST-003,SRV-01,17789,41,1
SHP-100472,10/03/2026,4,3am - 6am,Tuesday,LANE-102,CUST-001,SRV-02,22009,6,1
SHP-100473,12/03/2026,18,6pm - 9pm,Thursday,LANE-103,CUST-001,SRV-01,21870,6,1
SHP-100474,01/03/2026,12,12pm - 3pm,Sunday,LANE-101,CUST-001,SRV-03,19844,14,1
SHP-100475,18/03/2026,22,9pm - 12am,Wednesday,LANE-102,CUST-004,SRV-01,4516,0,1
SHP-100476,13/03/2026,5,3am - 6am,Friday,LANE-106,CUST-005,SRV-02,15021,7,1
SHP-100477,25/03/2026,12,12pm - 3pm,Wednesday,LANE-105,CUST-004,SRV-02,20260,33,1
SHP-100478,24/03/2026,19,6pm - 9pm,Tuesday,LANE-102,CUST-001,SRV-02,2813,27,1
SHP-100479,28/03/2026,11,9am - 12pm,Saturday,LANE-101,CUST-004,SRV-02,5303,12,1
SHP-100480,29/03/2026,14,12pm - 3pm,Sunday,LANE-103,CUST-004,SRV-01,4440,7,1
SHP-100481,04/03/2026,15,3pm - 6pm,Wednesday,LANE-105,CUST-004,SRV-01,17456,8,1
SHP-100482,06/03/2026,9,9am - 12pm,Friday,LANE-101,CUST-003,SRV-02,13952,3,1
SHP-100483,18/03/2026,14,12pm - 3pm,Wednesday,LANE-105,CUST-004,SRV-02,15951,2,1
SHP-100484,28/03/2026,13,12pm - 3pm,Saturday,LANE-104,CUST-005,SRV-03,15442,3,1
SHP-100485,05/03/2026,18,6pm - 9pm,Thursday,LANE-101,CUST-003,SRV-03,708,27,1
SHP-100486,18/03/2026,4,3am - 6am,Wednesday,LANE-104,CUST-006,SRV-03,11752,3,1
SHP-100487,31/03/2026,7,6am - 9am,Tuesday,LANE-102,CUST-006,SRV-01,8598,7,1
SHP-100488,29/03/2026,18,6pm - 9pm,Sunday,LANE-101,CUST-004,SRV-01,22148,15,1
SHP-100489,05/03/2026,17,3pm - 6pm,Thursday,LANE-102,CUST-002,SRV-03,3447,16,1
SHP-100490,07/03/2026,9,9am - 12pm,Saturday,LANE-101,CUST-001,SRV-01,20440,4,1
SHP-100491,23/03/2026,14,12pm - 3pm,Monday,LANE-106,CUST-003,SRV-01,7636,3,1
SHP-100492,09/03/2026,7,6am - 9am,Monday,LANE-105,CUST-002,SRV-02,22655,5,1
SHP-100493,03/03/2026,6,6am - 9am,Tuesday,LANE-107,CUST-001,SRV-03,19257,1,1
SHP-100494,12/03/2026,9,9am - 12pm,Thursday,LANE-103,CUST-005,SRV-01,11424,9,1
SHP-100495,20/03/2026,8,6am - 9am,Friday,LANE-101,CUST-002,SRV-02,12402,15,1
SHP-100496,25/03/2026,13,12pm - 3pm,Wednesday,LANE-102,CUST-005,SRV-01,13925,3,1
SHP-100497,14/03/2026,5,3am - 6am,Saturday,LANE-106,CUST-005,SRV-01,16539,1,1
SHP-100498,08/03/2026,20,6pm - 9pm,Sunday,LANE-102,CUST-002,SRV-02,7358,22,1
SHP-100499,12/03/2026,21,9pm - 12am,Thursday,LANE-103,CUST-002,SRV-02,8829,25,1
SHP-100500,07/03/2026,15,3pm - 6pm,Saturday,LANE-103,CUST-003,SRV-02,17478,23,1
SHP-100501,24/03/2026,12,12pm - 3pm,Tuesday,LANE-101,CUST-005,SRV-01,11061,6,1
SHP-100502,09/03/2026,7,6am - 9am,Monday,LANE-101,CUST-002,SRV-01,3312,1,1
SHP-100503,12/03/2026,17,3pm - 6pm,Thursday,LANE-101,CUST-005,SRV-04,20992,14,1
SHP-100504,04/03/2026,15,3pm - 6pm,Wednesday,LANE-102,CUST-004,SRV-02,15250,1,1
SHP-100505,05/03/2026,6,6am - 9am,Thursday,LANE-101,CUST-004,SRV-02,18971,14,1
SHP-100506,09/03/2026,18,6pm - 9pm,Monday,LANE-104,CUST-004,SRV-01,7220,2,1
SHP-100507,07/03/2026,17,3pm - 6pm,Saturday,LANE-104,CUST-005,SRV-04,23171,1,1
SHP-100508,14/03/2026,18,6pm - 9pm,Saturday,LANE-104,CUST-005,SRV-01,19304,0,1
SHP-100509,20/03/2026,16,3pm - 6pm,Friday,LANE-101,CUST-002,SRV-01,7842,8,1
SHP-100510,22/03/2026,14,12pm - 3pm,Sunday,LANE-104,CUST-002,SRV-02,14306,23,1
SHP-100511,27/03/2026,8,6am - 9am,Friday,LANE-102,CUST-003,SRV-02,8908,16,1
SHP-100512,17/03/2026,18,6pm - 9pm,Tuesday,LANE-106,CUST-003,SRV-01,4206,3,1
